REF_CAT_ID;REF_CAT_LABEL;REF_CAT_DESC;TRA_CREATED;TRA_UPDATED
CAT953;LABEL FOR CATEGORY 953;DESCRIPTION FOR CATEGORY 953;2013-08-09 12:44:15;2011-09-04 13:28:26
CAT954;LABEL FOR CATEGORY 954;DESCRIPTION FOR CATEGORY 954;2012-01-05 22:48:21;2011-02-06 11:14:51
CAT955;LABEL FOR CATEGORY 955;DESCRIPTION FOR CATEGORY 955;2011-06-01 12:42:31;2014-05-05 22:44:19
CAT956;LABEL FOR CATEGORY 956;DESCRIPTION FOR CATEGORY 956;2014-05-08 21:58:38;2012-09-07 11:54:41
CAT957;LABEL FOR CATEGORY 957;DESCRIPTION FOR CATEGORY 957;2012-08-01 21:53:12;2013-04-03 21:16:53
CAT958;LABEL FOR CATEGORY 958;DESCRIPTION FOR CATEGORY 958;2014-06-01 21:44:55;2013-03-06 11:47:17
CAT959;LABEL FOR CATEGORY 959;DESCRIPTION FOR CATEGORY 959;2013-07-05 12:17:23;2012-07-02 23:59:47
CAT960;LABEL FOR CATEGORY 960;DESCRIPTION FOR CATEGORY 960;2013-02-06 23:42:32;2012-09-01 13:23:49
CAT961;LABEL FOR CATEGORY 961;DESCRIPTION FOR CATEGORY 961;2013-04-08 11:15:52;2011-09-05 22:35:38
CAT962;LABEL FOR CATEGORY 962;DESCRIPTION FOR CATEGORY 962;2012-07-06 12:11:32;2012-03-08 11:55:14
CAT963;LABEL FOR CATEGORY 963;DESCRIPTION FOR CATEGORY 963;2014-07-08 23:42:21;2013-04-03 11:23:54
CAT964;LABEL FOR CATEGORY 964;DESCRIPTION FOR CATEGORY 964;2012-03-08 13:25:39;2014-06-04 13:52:26
CAT965;LABEL FOR CATEGORY 965;DESCRIPTION FOR CATEGORY 965;2014-01-08 11:17:53;2011-06-06 22:18:14
CAT966;LABEL FOR CATEGORY 966;DESCRIPTION FOR CATEGORY 966;2013-04-02 22:52:45;2012-04-01 21:12:42
CAT967;LABEL FOR CATEGORY 967;DESCRIPTION FOR CATEGORY 967;2012-04-06 13:57:36;2012-05-08 21:37:41
CAT968;LABEL FOR CATEGORY 968;DESCRIPTION FOR CATEGORY 968;2014-07-08 12:44:48;2011-03-05 22:38:53
CAT969;LABEL FOR CATEGORY 969;DESCRIPTION FOR CATEGORY 969;2013-05-08 22:55:22;2012-05-01 22:45:38
CAT970;LABEL FOR CATEGORY 970;DESCRIPTION FOR CATEGORY 970;2014-08-07 23:29:51;2014-08-08 12:42:38
CAT971;LABEL FOR CATEGORY 971;DESCRIPTION FOR CATEGORY 971;2012-09-03 12:34:12;2012-05-09 12:35:45
CAT972;LABEL FOR CATEGORY 972;DESCRIPTION FOR CATEGORY 972;2011-07-01 13:39:46;2011-04-01 21:41:22
CAT973;LABEL FOR CATEGORY 973;DESCRIPTION FOR CATEGORY 973;2011-01-03 21:43:49;2014-01-01 21:49:59
CAT974;LABEL FOR CATEGORY 974;DESCRIPTION FOR CATEGORY 974;2013-06-09 22:59:37;2011-08-01 12:49:45
CAT975;LABEL FOR CATEGORY 975;DESCRIPTION FOR CATEGORY 975;2013-07-05 12:41:35;2012-07-08 11:17:28
CAT976;LABEL FOR CATEGORY 976;DESCRIPTION FOR CATEGORY 976;2013-05-08 23:57:25;2013-07-01 12:54:19
CAT977;LABEL FOR CATEGORY 977;DESCRIPTION FOR CATEGORY 977;2014-01-09 22:39:56;2012-02-02 13:11:43
CAT978;LABEL FOR CATEGORY 978;DESCRIPTION FOR CATEGORY 978;2012-06-01 22:13:27;2014-05-03 11:49:46
CAT979;LABEL FOR CATEGORY 979;DESCRIPTION FOR CATEGORY 979;2012-04-04 11:47:39;2011-02-08 22:38:44
CAT980;LABEL FOR CATEGORY 980;DESCRIPTION FOR CATEGORY 980;2012-01-06 21:52:54;2011-03-07 23:27:59
CAT981;LABEL FOR CATEGORY 981;DESCRIPTION FOR CATEGORY 981;2014-08-09 12:58:58;2012-08-01 23:58:34
CAT982;LABEL FOR CATEGORY 982;DESCRIPTION FOR CATEGORY 982;2011-04-03 23:56:54;2012-02-09 22:29:23
CAT983;LABEL FOR CATEGORY 983;DESCRIPTION FOR CATEGORY 983;2013-07-03 13:46:44;2011-03-06 22:46:55
CAT984;LABEL FOR CATEGORY 984;DESCRIPTION FOR CATEGORY 984;2014-09-06 12:57:27;2014-09-08 23:13:45
CAT985;LABEL FOR CATEGORY 985;DESCRIPTION FOR CATEGORY 985;2012-02-08 13:45:27;2013-03-04 23:43:56
CAT986;LABEL FOR CATEGORY 986;DESCRIPTION FOR CATEGORY 986;2014-01-06 13:41:21;2014-09-05 11:22:36
CAT987;LABEL FOR CATEGORY 987;DESCRIPTION FOR CATEGORY 987;2014-03-04 23:34:12;2013-01-09 13:42:57
CAT988;LABEL FOR CATEGORY 988;DESCRIPTION FOR CATEGORY 988;2014-04-08 11:14:16;2014-07-01 13:54:17
CAT989;LABEL FOR CATEGORY 989;DESCRIPTION FOR CATEGORY 989;2012-07-01 22:23:11;2011-08-06 22:39:11
CAT990;LABEL FOR CATEGORY 990;DESCRIPTION FOR CATEGORY 990;2014-09-05 23:23:55;2014-03-09 11:18:58
CAT991;LABEL FOR CATEGORY 991;DESCRIPTION FOR CATEGORY 991;2012-08-02 12:21:12;2011-06-07 12:14:13
CAT992;LABEL FOR CATEGORY 992;DESCRIPTION FOR CATEGORY 992;2011-08-02 21:17:33;2013-03-02 23:57:33
CAT993;LABEL FOR CATEGORY 993;DESCRIPTION FOR CATEGORY 993;2014-06-04 13:19:17;2013-02-08 13:26:51
CAT994;LABEL FOR CATEGORY 994;DESCRIPTION FOR CATEGORY 994;2014-06-07 23:57:44;2011-08-07 11:33:43
CAT995;LABEL FOR CATEGORY 995;DESCRIPTION FOR CATEGORY 995;2011-06-04 22:12:43;2012-02-09 12:43:37
CAT996;LABEL FOR CATEGORY 996;DESCRIPTION FOR CATEGORY 996;2013-09-09 22:45:55;2013-08-05 21:29:21
CAT997;LABEL FOR CATEGORY 997;DESCRIPTION FOR CATEGORY 997;2011-01-07 12:11:47;2013-09-02 13:42:42
CAT998;LABEL FOR CATEGORY 998;DESCRIPTION FOR CATEGORY 998;2011-08-06 22:19:32;2012-02-09 13:11:34
CAT999;LABEL FOR CATEGORY 999;DESCRIPTION FOR CATEGORY 999;2013-09-06 13:47:14;2011-09-08 12:26:26
CAT1000;LABEL FOR CATEGORY 1000;DESCRIPTION FOR CATEGORY 1000;2011-02-04 21:18:55;2012-04-03 13:29:38
CAT1001;LABEL FOR CATEGORY 1001;DESCRIPTION FOR CATEGORY 1001;2012-02-07 21:24:37;2014-04-09 12:33:37
CAT1002;LABEL FOR CATEGORY 1002;DESCRIPTION FOR CATEGORY 1002;2011-02-08 21:59:57;2013-06-02 22:38:33
CAT1003;LABEL FOR CATEGORY 1003;DESCRIPTION FOR CATEGORY 1003;2014-08-06 23:27:41;2014-05-04 21:28:11
CAT1004;LABEL FOR CATEGORY 1004;DESCRIPTION FOR CATEGORY 1004;2014-07-05 23:35:29;2013-03-08 22:16:34
CAT1005;LABEL FOR CATEGORY 1005;DESCRIPTION FOR CATEGORY 1005;2011-08-09 12:44:27;2012-05-04 13:47:39
CAT1006;LABEL FOR CATEGORY 1006;DESCRIPTION FOR CATEGORY 1006;2012-08-01 23:14:28;2012-08-09 13:32:31
CAT1007;LABEL FOR CATEGORY 1007;DESCRIPTION FOR CATEGORY 1007;2012-02-08 21:53:52;2014-02-08 23:54:54
CAT1008;LABEL FOR CATEGORY 1008;DESCRIPTION FOR CATEGORY 1008;2011-08-04 12:44:25;2013-03-04 21:34:49
CAT1009;LABEL FOR CATEGORY 1009;DESCRIPTION FOR CATEGORY 1009;2011-01-06 12:12:38;2013-06-06 12:56:58
CAT1010;LABEL FOR CATEGORY 1010;DESCRIPTION FOR CATEGORY 1010;2014-04-02 13:34:54;2012-05-02 22:24:34
CAT1011;LABEL FOR CATEGORY 1011;DESCRIPTION FOR CATEGORY 1011;2011-01-05 21:31:18;2013-08-07 23:58:31
CAT1012;LABEL FOR CATEGORY 1012;DESCRIPTION FOR CATEGORY 1012;2013-01-02 12:18:36;2013-01-03 12:19:24
CAT1013;LABEL FOR CATEGORY 1013;DESCRIPTION FOR CATEGORY 1013;2011-04-05 12:41:59;2013-01-07 12:24:31
CAT1014;LABEL FOR CATEGORY 1014;DESCRIPTION FOR CATEGORY 1014;2013-03-06 23:58:11;2012-09-05 23:17:11
CAT1015;LABEL FOR CATEGORY 1015;DESCRIPTION FOR CATEGORY 1015;2014-03-06 13:46:18;2014-03-05 22:21:33
CAT1016;LABEL FOR CATEGORY 1016;DESCRIPTION FOR CATEGORY 1016;2013-09-08 13:37:15;2013-07-02 22:55:49
CAT1017;LABEL FOR CATEGORY 1017;DESCRIPTION FOR CATEGORY 1017;2014-04-01 21:46:44;2014-02-06 21:57:35
CAT1018;LABEL FOR CATEGORY 1018;DESCRIPTION FOR CATEGORY 1018;2014-08-09 22:13:35;2012-06-09 21:38:55
CAT1019;LABEL FOR CATEGORY 1019;DESCRIPTION FOR CATEGORY 1019;2011-06-02 12:15:39;2011-04-01 23:39:25
CAT1020;LABEL FOR CATEGORY 1020;DESCRIPTION FOR CATEGORY 1020;2012-06-03 11:44:57;2012-06-06 23:58:53
CAT1021;LABEL FOR CATEGORY 1021;DESCRIPTION FOR CATEGORY 1021;2011-03-02 11:53:39;2012-08-07 23:29:48
CAT1022;LABEL FOR CATEGORY 1022;DESCRIPTION FOR CATEGORY 1022;2012-04-09 12:26:34;2013-01-09 12:37:11
CAT1023;LABEL FOR CATEGORY 1023;DESCRIPTION FOR CATEGORY 1023;2014-09-06 22:27:25;2013-03-01 23:19:35
CAT1024;LABEL FOR CATEGORY 1024;DESCRIPTION FOR CATEGORY 1024;2013-03-01 22:17:56;2013-03-07 23:34:14
CAT1025;LABEL FOR CATEGORY 1025;DESCRIPTION FOR CATEGORY 1025;2014-02-04 22:27:37;2014-08-05 12:11:14
CAT1026;LABEL FOR CATEGORY 1026;DESCRIPTION FOR CATEGORY 1026;2012-08-01 12:34:31;2012-02-05 21:18:58
CAT1027;LABEL FOR CATEGORY 1027;DESCRIPTION FOR CATEGORY 1027;2014-04-03 22:55:23;2014-08-01 23:22:21
CAT1028;LABEL FOR CATEGORY 1028;DESCRIPTION FOR CATEGORY 1028;2014-08-02 21:19:14;2014-05-08 13:24:27
CAT1029;LABEL FOR CATEGORY 1029;DESCRIPTION FOR CATEGORY 1029;2012-04-06 22:43:41;2013-03-06 22:23:27
CAT1030;LABEL FOR CATEGORY 1030;DESCRIPTION FOR CATEGORY 1030;2012-07-07 13:26:47;2012-09-08 23:36:55
CAT1031;LABEL FOR CATEGORY 1031;DESCRIPTION FOR CATEGORY 1031;2013-05-09 21:21:52;2012-09-01 12:49:47
CAT1032;LABEL FOR CATEGORY 1032;DESCRIPTION FOR CATEGORY 1032;2014-06-09 21:26:16;2011-06-02 12:19:18
CAT1033;LABEL FOR CATEGORY 1033;DESCRIPTION FOR CATEGORY 1033;2014-03-04 21:31:16;2011-09-09 21:48:35
CAT1034;LABEL FOR CATEGORY 1034;DESCRIPTION FOR CATEGORY 1034;2014-04-09 12:26:12;2014-05-01 23:51:27
CAT1035;LABEL FOR CATEGORY 1035;DESCRIPTION FOR CATEGORY 1035;2011-05-03 13:33:12;2012-06-01 12:26:39
CAT1036;LABEL FOR CATEGORY 1036;DESCRIPTION FOR CATEGORY 1036;2012-07-03 22:15:35;2011-02-02 11:23:38
CAT1037;LABEL FOR CATEGORY 1037;DESCRIPTION FOR CATEGORY 1037;2013-09-02 23:18:44;2012-03-01 12:53:54
CAT1038;LABEL FOR CATEGORY 1038;DESCRIPTION FOR CATEGORY 1038;2011-04-06 12:34:57;2011-05-06 11:42:26
CAT1039;LABEL FOR CATEGORY 1039;DESCRIPTION FOR CATEGORY 1039;2014-07-01 13:15:39;2012-03-05 13:14:41
CAT1040;LABEL FOR CATEGORY 1040;DESCRIPTION FOR CATEGORY 1040;2012-04-08 11:12:23;2012-08-05 21:47:36
CAT1041;LABEL FOR CATEGORY 1041;DESCRIPTION FOR CATEGORY 1041;2014-08-02 22:29:22;2014-04-06 22:33:22
CAT1042;LABEL FOR CATEGORY 1042;DESCRIPTION FOR CATEGORY 1042;2012-02-05 22:23:57;2013-04-09 23:23:47
CAT1043;LABEL FOR CATEGORY 1043;DESCRIPTION FOR CATEGORY 1043;2014-01-02 12:51:16;2014-04-02 13:57:59
CAT1044;LABEL FOR CATEGORY 1044;DESCRIPTION FOR CATEGORY 1044;2012-06-07 12:53:19;2014-03-05 23:46:12
CAT1045;LABEL FOR CATEGORY 1045;DESCRIPTION FOR CATEGORY 1045;2011-05-08 12:47:19;2013-05-09 23:42:35
CAT1046;LABEL FOR CATEGORY 1046;DESCRIPTION FOR CATEGORY 1046;2013-03-08 21:32:43;2011-08-03 12:21:54
CAT1047;LABEL FOR CATEGORY 1047;DESCRIPTION FOR CATEGORY 1047;2014-04-07 13:38:38;2011-02-02 23:58:46
CAT1048;LABEL FOR CATEGORY 1048;DESCRIPTION FOR CATEGORY 1048;2012-01-02 12:35:47;2012-02-03 23:34:57
CAT1049;LABEL FOR CATEGORY 1049;DESCRIPTION FOR CATEGORY 1049;2011-07-05 21:11:15;2011-08-03 12:47:21
CAT1050;LABEL FOR CATEGORY 1050;DESCRIPTION FOR CATEGORY 1050;2013-07-02 13:22:28;2012-05-09 22:53:25
CAT1051;LABEL FOR CATEGORY 1051;DESCRIPTION FOR CATEGORY 1051;2012-01-07 12:36:56;2012-05-05 23:48:59
CAT1052;LABEL FOR CATEGORY 1052;DESCRIPTION FOR CATEGORY 1052;2014-04-08 12:22:59;2013-01-01 12:28:47
CAT1053;LABEL FOR CATEGORY 1053;DESCRIPTION FOR CATEGORY 1053;2013-04-04 11:22:28;2012-03-08 22:43:42
CAT1054;LABEL FOR CATEGORY 1054;DESCRIPTION FOR CATEGORY 1054;2014-07-03 21:43:28;2012-02-08 22:52:12
CAT1055;LABEL FOR CATEGORY 1055;DESCRIPTION FOR CATEGORY 1055;2012-05-03 22:25:19;2014-08-09 11:21:15
CAT1056;LABEL FOR CATEGORY 1056;DESCRIPTION FOR CATEGORY 1056;2013-01-04 13:34:11;2011-03-06 11:52:42
CAT1057;LABEL FOR CATEGORY 1057;DESCRIPTION FOR CATEGORY 1057;2012-01-01 23:35:19;2014-07-04 13:45:54
CAT1058;LABEL FOR CATEGORY 1058;DESCRIPTION FOR CATEGORY 1058;2013-03-02 11:47:54;2013-02-02 12:55:28
CAT1059;LABEL FOR CATEGORY 1059;DESCRIPTION FOR CATEGORY 1059;2012-07-05 23:53:57;2011-04-02 21:11:44
CAT1060;LABEL FOR CATEGORY 1060;DESCRIPTION FOR CATEGORY 1060;2013-06-02 13:34:29;2011-02-09 11:55:45
CAT1061;LABEL FOR CATEGORY 1061;DESCRIPTION FOR CATEGORY 1061;2012-01-01 22:36:33;2013-03-02 13:38:16
CAT1062;LABEL FOR CATEGORY 1062;DESCRIPTION FOR CATEGORY 1062;2012-09-05 13:45:47;2014-09-05 11:56:47
CAT1063;LABEL FOR CATEGORY 1063;DESCRIPTION FOR CATEGORY 1063;2012-08-01 22:18:24;2013-06-03 22:12:15
CAT1064;LABEL FOR CATEGORY 1064;DESCRIPTION FOR CATEGORY 1064;2012-09-09 11:23:16;2014-01-09 23:43:32
CAT1065;LABEL FOR CATEGORY 1065;DESCRIPTION FOR CATEGORY 1065;2014-06-04 21:54:51;2014-05-07 12:32:27
CAT1066;LABEL FOR CATEGORY 1066;DESCRIPTION FOR CATEGORY 1066;2013-01-04 12:18:58;2011-05-04 23:49:41
CAT1067;LABEL FOR CATEGORY 1067;DESCRIPTION FOR CATEGORY 1067;2011-02-02 11:11:22;2013-03-04 13:24:11
CAT1068;LABEL FOR CATEGORY 1068;DESCRIPTION FOR CATEGORY 1068;2013-06-04 13:44:34;2011-09-03 23:42:55
CAT1069;LABEL FOR CATEGORY 1069;DESCRIPTION FOR CATEGORY 1069;2011-09-07 22:56:13;2012-06-03 13:45:13
CAT1070;LABEL FOR CATEGORY 1070;DESCRIPTION FOR CATEGORY 1070;2012-04-05 11:37:41;2013-04-02 12:32:37
CAT1071;LABEL FOR CATEGORY 1071;DESCRIPTION FOR CATEGORY 1071;2011-09-04 21:41:59;2012-04-02 23:43:29
CAT1072;LABEL FOR CATEGORY 1072;DESCRIPTION FOR CATEGORY 1072;2012-08-01 12:31:37;2014-02-02 23:12:18
CAT1073;LABEL FOR CATEGORY 1073;DESCRIPTION FOR CATEGORY 1073;2013-05-01 11:53:48;2013-02-07 21:37:29
CAT1074;LABEL FOR CATEGORY 1074;DESCRIPTION FOR CATEGORY 1074;2012-08-03 23:57:11;2013-08-01 23:38:49
CAT1075;LABEL FOR CATEGORY 1075;DESCRIPTION FOR CATEGORY 1075;2012-08-09 23:49:46;2011-08-01 23:39:17
CAT1076;LABEL FOR CATEGORY 1076;DESCRIPTION FOR CATEGORY 1076;2011-03-05 13:54:46;2011-02-08 12:37:12
CAT1077;LABEL FOR CATEGORY 1077;DESCRIPTION FOR CATEGORY 1077;2014-08-04 23:38:41;2013-08-07 12:22:13
CAT1078;LABEL FOR CATEGORY 1078;DESCRIPTION FOR CATEGORY 1078;2012-03-07 21:32:22;2013-04-01 12:53:15
CAT1079;LABEL FOR CATEGORY 1079;DESCRIPTION FOR CATEGORY 1079;2012-01-01 23:31:53;2011-05-01 22:18:41
CAT1080;LABEL FOR CATEGORY 1080;DESCRIPTION FOR CATEGORY 1080;2014-08-02 11:25:43;2014-07-09 23:24:19
CAT1081;LABEL FOR CATEGORY 1081;DESCRIPTION FOR CATEGORY 1081;2011-09-04 21:48:38;2014-03-05 23:51:29
CAT1082;LABEL FOR CATEGORY 1082;DESCRIPTION FOR CATEGORY 1082;2011-08-03 23:22:13;2012-02-05 12:14:26
CAT1083;LABEL FOR CATEGORY 1083;DESCRIPTION FOR CATEGORY 1083;2012-09-04 21:22:58;2013-09-08 21:44:52
CAT1084;LABEL FOR CATEGORY 1084;DESCRIPTION FOR CATEGORY 1084;2014-04-02 13:52:43;2013-08-08 23:47:52
CAT1085;LABEL FOR CATEGORY 1085;DESCRIPTION FOR CATEGORY 1085;2014-07-03 23:53:29;2011-02-04 11:17:37
CAT1086;LABEL FOR CATEGORY 1086;DESCRIPTION FOR CATEGORY 1086;2011-03-04 12:18:19;2014-03-01 23:43:55
CAT1087;LABEL FOR CATEGORY 1087;DESCRIPTION FOR CATEGORY 1087;2012-05-02 13:32:53;2014-04-03 12:32:12
CAT1088;LABEL FOR CATEGORY 1088;DESCRIPTION FOR CATEGORY 1088;2013-02-09 11:17:22;2013-01-09 13:31:47
CAT1089;LABEL FOR CATEGORY 1089;DESCRIPTION FOR CATEGORY 1089;2014-02-07 12:46:16;2012-02-05 11:36:46
CAT1090;LABEL FOR CATEGORY 1090;DESCRIPTION FOR CATEGORY 1090;2013-04-07 21:16:19;2013-04-02 22:48:28
CAT1091;LABEL FOR CATEGORY 1091;DESCRIPTION FOR CATEGORY 1091;2013-04-03 13:19:49;2014-08-03 23:58:57
CAT1092;LABEL FOR CATEGORY 1092;DESCRIPTION FOR CATEGORY 1092;2011-01-04 11:28:11;2014-01-09 22:35:49
CAT1093;LABEL FOR CATEGORY 1093;DESCRIPTION FOR CATEGORY 1093;2011-03-04 12:12:47;2012-05-06 22:36:49
CAT1094;LABEL FOR CATEGORY 1094;DESCRIPTION FOR CATEGORY 1094;2014-09-05 23:11:41;2012-02-05 22:55:42
CAT1095;LABEL FOR CATEGORY 1095;DESCRIPTION FOR CATEGORY 1095;2014-08-08 21:26:13;2013-08-06 22:24:18
CAT1096;LABEL FOR CATEGORY 1096;DESCRIPTION FOR CATEGORY 1096;2013-01-03 11:29:41;2011-03-04 23:45:14
CAT1097;LABEL FOR CATEGORY 1097;DESCRIPTION FOR CATEGORY 1097;2014-05-02 12:29:51;2013-03-08 23:56:35
CAT1098;LABEL FOR CATEGORY 1098;DESCRIPTION FOR CATEGORY 1098;2014-05-05 21:14:21;2014-01-07 23:41:18
CAT1099;LABEL FOR CATEGORY 1099;DESCRIPTION FOR CATEGORY 1099;2014-09-02 11:14:27;2012-05-08 23:12:43
CAT1100;LABEL FOR CATEGORY 1100;DESCRIPTION FOR CATEGORY 1100;2013-04-04 12:23:38;2014-09-01 11:53:26
CAT1101;LABEL FOR CATEGORY 1101;DESCRIPTION FOR CATEGORY 1101;2011-09-02 23:53:44;2011-04-09 12:48:23
CAT1102;LABEL FOR CATEGORY 1102;DESCRIPTION FOR CATEGORY 1102;2013-06-08 11:21:41;2014-06-05 22:14:49
CAT1103;LABEL FOR CATEGORY 1103;DESCRIPTION FOR CATEGORY 1103;2011-02-09 12:19:49;2012-08-06 21:53:53
CAT1104;LABEL FOR CATEGORY 1104;DESCRIPTION FOR CATEGORY 1104;2011-08-03 11:22:26;2012-09-03 23:17:31
CAT1105;LABEL FOR CATEGORY 1105;DESCRIPTION FOR CATEGORY 1105;2014-01-06 23:28:31;2012-04-08 11:53:36
CAT1106;LABEL FOR CATEGORY 1106;DESCRIPTION FOR CATEGORY 1106;2011-07-04 22:39:36;2012-09-03 23:18:29
CAT1107;LABEL FOR CATEGORY 1107;DESCRIPTION FOR CATEGORY 1107;2013-02-09 22:38:42;2014-02-03 13:39:38
CAT1108;LABEL FOR CATEGORY 1108;DESCRIPTION FOR CATEGORY 1108;2013-01-06 12:32:12;2014-07-06 21:58:11
CAT1109;LABEL FOR CATEGORY 1109;DESCRIPTION FOR CATEGORY 1109;2013-09-05 13:15:14;2011-05-09 11:53:22
CAT1110;LABEL FOR CATEGORY 1110;DESCRIPTION FOR CATEGORY 1110;2014-02-07 21:11:13;2014-01-03 22:22:45
CAT1111;LABEL FOR CATEGORY 1111;DESCRIPTION FOR CATEGORY 1111;2014-06-01 11:11:21;2014-05-02 23:16:12
CAT1112;LABEL FOR CATEGORY 1112;DESCRIPTION FOR CATEGORY 1112;2014-07-02 13:32:16;2011-02-09 23:34:33
CAT1113;LABEL FOR CATEGORY 1113;DESCRIPTION FOR CATEGORY 1113;2014-02-06 21:19:35;2012-07-08 13:36:54
CAT1114;LABEL FOR CATEGORY 1114;DESCRIPTION FOR CATEGORY 1114;2012-06-06 22:47:24;2011-05-04 13:56:35
CAT1115;LABEL FOR CATEGORY 1115;DESCRIPTION FOR CATEGORY 1115;2014-04-03 23:53:24;2012-05-08 21:53:42
CAT1116;LABEL FOR CATEGORY 1116;DESCRIPTION FOR CATEGORY 1116;2014-05-03 11:14:32;2012-09-08 23:26:56
CAT1117;LABEL FOR CATEGORY 1117;DESCRIPTION FOR CATEGORY 1117;2014-06-02 23:53:23;2013-01-03 12:39:58
CAT1118;LABEL FOR CATEGORY 1118;DESCRIPTION FOR CATEGORY 1118;2011-01-03 13:45:19;2011-04-03 23:38:55
CAT1119;LABEL FOR CATEGORY 1119;DESCRIPTION FOR CATEGORY 1119;2012-06-05 12:34:41;2013-07-04 22:37:56
CAT1120;LABEL FOR CATEGORY 1120;DESCRIPTION FOR CATEGORY 1120;2011-09-05 13:34:13;2014-09-02 13:58:41
CAT1121;LABEL FOR CATEGORY 1121;DESCRIPTION FOR CATEGORY 1121;2011-05-01 12:14:37;2014-05-03 21:17:25
CAT1122;LABEL FOR CATEGORY 1122;DESCRIPTION FOR CATEGORY 1122;2012-04-05 22:28:27;2011-08-05 11:51:38
CAT1123;LABEL FOR CATEGORY 1123;DESCRIPTION FOR CATEGORY 1123;2014-09-04 12:19:55;2013-07-03 22:14:25
CAT1124;LABEL FOR CATEGORY 1124;DESCRIPTION FOR CATEGORY 1124;2012-01-05 23:32:21;2013-03-07 22:47:53
CAT1125;LABEL FOR CATEGORY 1125;DESCRIPTION FOR CATEGORY 1125;2012-08-04 13:51:56;2014-02-06 13:49:35
CAT1126;LABEL FOR CATEGORY 1126;DESCRIPTION FOR CATEGORY 1126;2012-06-08 21:31:37;2012-03-05 11:47:56
CAT1127;LABEL FOR CATEGORY 1127;DESCRIPTION FOR CATEGORY 1127;2012-09-02 21:18:54;2012-07-05 13:42:53
CAT1128;LABEL FOR CATEGORY 1128;DESCRIPTION FOR CATEGORY 1128;2013-06-04 21:23:11;2011-02-01 12:37:49
CAT1129;LABEL FOR CATEGORY 1129;DESCRIPTION FOR CATEGORY 1129;2013-07-06 12:21:44;2011-09-09 23:38:11
CAT1130;LABEL FOR CATEGORY 1130;DESCRIPTION FOR CATEGORY 1130;2011-04-07 21:43:23;2012-05-04 12:45:19
CAT1131;LABEL FOR CATEGORY 1131;DESCRIPTION FOR CATEGORY 1131;2012-01-02 13:24:23;2011-03-02 23:49:58
CAT1132;LABEL FOR CATEGORY 1132;DESCRIPTION FOR CATEGORY 1132;2012-07-08 22:32:54;2013-03-09 11:45:55
CAT1133;LABEL FOR CATEGORY 1133;DESCRIPTION FOR CATEGORY 1133;2011-02-06 22:16:13;2012-05-07 21:15:51
CAT1134;LABEL FOR CATEGORY 1134;DESCRIPTION FOR CATEGORY 1134;2012-01-02 11:15:39;2011-08-08 23:56:51
CAT1135;LABEL FOR CATEGORY 1135;DESCRIPTION FOR CATEGORY 1135;2014-01-06 13:34:58;2014-08-09 11:52:42
CAT1136;LABEL FOR CATEGORY 1136;DESCRIPTION FOR CATEGORY 1136;2013-04-06 23:22:58;2012-08-03 11:25:46
CAT1137;LABEL FOR CATEGORY 1137;DESCRIPTION FOR CATEGORY 1137;2014-05-08 11:12:59;2013-04-07 21:48:25
CAT1138;LABEL FOR CATEGORY 1138;DESCRIPTION FOR CATEGORY 1138;2014-05-06 23:14:56;2014-09-09 13:52:36
CAT1139;LABEL FOR CATEGORY 1139;DESCRIPTION FOR CATEGORY 1139;2013-07-09 22:17:57;2012-08-05 22:37:38
CAT1140;LABEL FOR CATEGORY 1140;DESCRIPTION FOR CATEGORY 1140;2014-06-01 21:26:27;2012-03-04 22:13:24
CAT1141;LABEL FOR CATEGORY 1141;DESCRIPTION FOR CATEGORY 1141;2014-02-05 21:12:48;2012-06-09 23:45:49
CAT1142;LABEL FOR CATEGORY 1142;DESCRIPTION FOR CATEGORY 1142;2011-04-02 23:26:55;2014-06-06 22:26:27
CAT1143;LABEL FOR CATEGORY 1143;DESCRIPTION FOR CATEGORY 1143;2011-07-02 22:23:29;2013-02-06 23:16:29
CAT1144;LABEL FOR CATEGORY 1144;DESCRIPTION FOR CATEGORY 1144;2014-09-01 21:15:26;2011-09-02 23:52:35
CAT1145;LABEL FOR CATEGORY 1145;DESCRIPTION FOR CATEGORY 1145;2012-06-02 12:33:31;2013-02-06 13:18:48
CAT1146;LABEL FOR CATEGORY 1146;DESCRIPTION FOR CATEGORY 1146;2012-04-09 23:58:35;2013-01-07 23:45:19
CAT1147;LABEL FOR CATEGORY 1147;DESCRIPTION FOR CATEGORY 1147;2012-04-06 22:46:42;2014-01-06 11:33:16
CAT1148;LABEL FOR CATEGORY 1148;DESCRIPTION FOR CATEGORY 1148;2012-03-04 11:16:41;2014-07-08 23:53:56
CAT1149;LABEL FOR CATEGORY 1149;DESCRIPTION FOR CATEGORY 1149;2013-02-07 12:11:25;2014-03-04 13:42:43
CAT1150;LABEL FOR CATEGORY 1150;DESCRIPTION FOR CATEGORY 1150;2014-03-09 13:11:16;2014-04-08 22:43:18
CAT1151;LABEL FOR CATEGORY 1151;DESCRIPTION FOR CATEGORY 1151;2014-08-06 21:17:17;2011-08-09 11:46:39
CAT1152;LABEL FOR CATEGORY 1152;DESCRIPTION FOR CATEGORY 1152;2012-09-06 13:53:33;2014-07-01 12:57:11
CAT1153;LABEL FOR CATEGORY 1153;DESCRIPTION FOR CATEGORY 1153;2011-09-02 22:54:36;2011-01-04 12:45:39
